Ki [nM],pKi,standardized_smiles
3.6,8.443697499232712,CC(N)Cc1c[nH]c2ccc3c(c12)CCCO3
7.995,8.097181531917746,CC(C)C1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12
130.0,6.886056647693163,COc1ccccc1N1CCN(CCCCCNC(=O)c2cnn3ccccc23)CC1
7.2,8.142667503568731,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1
14.0,7.853871964321762,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12
501.19,6.299997602857746,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccc(-c3cccnc3C)c1)CC2
22.0,7.657577319177793,O=C(CCCN1CCN(c2ncccn2)CC1)c1ccc(F)cc1
220.0,6.657577319177793,COc1ccccc1N1CCN(CCCCCNC(=O)c2cc3ccccn3n2)CC1
180.0,6.7447274948966935,CN(C)CCN(Cc1cccs1)c1ccccn1
580.0,6.236572006437063,COc1ccccc1N1CCN(CCNC(=O)c2cnn3ccccc23)CC1
380.0,6.42021640338319,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccn3n2)CC1
199.53,6.699991797446187,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccc(-c3cccnc3)c1)CC2
125.89,6.900008766455316,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cc(F)cc(-c3cccnc3)c1)CC2
73.99,7.1308269726783164,O=C1CC(CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2occc21
8.3575,8.077923614735393,O=C1CC(CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2occc21
100.0,7.0,COc1ccccc1N1CCN(CCCCNC(=O)c2cccn3nccc23)CC1
63.1,7.199970640755866,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cncc(-c3cccnc3)c1)CC2
1000.0,6.0,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccnc1)CC2
794.33,6.0999990348465305,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2
293.78999999999996,6.531962990774253,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1
251.19,6.599997654072044,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cncc(-c3ccc(F)cc3)c1)CC2
7200.0,5.142667503568732,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21
251.19,6.599997654072044,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccc(-c3cccnc3)c1Cl)CC2
158.49,6.799998134593398,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2
398.11,6.399996913372259,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccc(-c3cccnc3)c1C)CC2
1258.93,5.899998417198648,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Cl)c(-c3cccnc3)c1)CC2
501.19,6.299997602857746,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccc(-c3ccccn3)c1)CC2
158.49,6.799998134593398,Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2
0.33,9.481486060122112,O=S(=O)(c1ccccc1)C1CCN(CCc2ccc(F)cc2F)CC1
5011.87,5.300000202445418,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(C)c(-c3cccnc3)c1)CC2
0.4,9.397940008672037,OC1c2ccccc2CCC12CCN(CCc1ccccc1)CC2
1.8,8.744727494896694,COc1ccc2c(c1)CCC1(CCN(CCc3ccc(F)cc3F)CC1)O2
0.5,9.301029995663981,NC(=O)c1cccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)c1
1584.89,5.800000874803203,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cncc(-c3ccccc3)c1)CC2
0.41,9.387216143280265,O=S1(=O)c2ccccc2CCC12CCN(CCc1ccc(F)cc1F)CC2
2.4,8.619788758288394,O=C(CN1CCC(S(=O)(=O)c2ccccc2)CC1)c1ccc(F)cc1
10000.0,5.0,NCCCC1(CCCN)CCc2cccc(O)c2C1
0.53,9.275724130399212,N#Cc1ccccc1S(=O)(=O)C1CCN(CCc2ccc(F)cc2F)CC1
0.66,9.18045606445813,N#Cc1cccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)c1
5.0,8.301029995663981,Fc1ccc(CCN2CCC3(CCc4c(F)cccc4O3)CC2)c(F)c1
100.0,7.0,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3)nc1)CC2
2.4,8.619788758288394,Fc1ccc(CCN2CCC3(CCc4ccccc4O3)CC2)c(F)c1
30.9,7.510041520575165,COc1ccc2[nH]cc(C3CC3N)c2c1
10.2,7.991399828238082,NC1CC1c1c[nH]c2ccc(F)cc12
2528.0,5.597222930389653,C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C
0.52,9.2839966563652,NC(=O)c1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1
45.9,7.338187314462739,COc1cccc2[nH]cc(C3CC3N)c12
150.0,6.823908740944319,N#Cc1ccc2c(c1)C(=O)CC1(CCN(CCc3ccc(F)cc3F)CC1)O2
1.2,8.920818753952375,O=S(=O)(c1ccccc1)C1CCN(CCc2ccccc2)CC1
3.1,8.508638306165727,Fc1ccc(CCN2CCC3(CCc4ccc(F)cc4O3)CC2)c(F)c1
158.49,6.799998134593398,CSc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccc(-c3ccncc3)c1)CC2
16.0,7.795880017344075,c1ccc(CCN2CCC3(CCc4ccccc4O3)CC2)cc1
41.0,7.3872161432802645,CC(CN)c1c[nH]c2ccccc12
15.0,7.823908740944319,O=S(=O)(c1ccccc1)C1CCN(CCCc2ccccc2)CC1
63.1,7.199970640755866,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cncc(-c3ccncc3)c1)CC2
100.0,7.0,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cncc(-c3cnccc3C)c1)CC2
11.89,7.924818145381308,CN1CCc2cc(Br)c(O)cc2C(c2ccccc2)C1
0.04,10.397940008672037,CC(N)Cc1c2ccoc2c(Br)c2ccoc12
3.3,8.481486060122112,Fc1ccc(CCN2CCC3(CCc4cccc(F)c4O3)CC2)c(F)c1
1.4,8.853871964321762,O=S(=O)(c1ccc(Cl)cc1)C1CCN(CCc2ccc(F)cc2F)CC1
31.0,7.508638306165727,OC(CCc1ccccc1)CN1CCC2(CCc3cc(F)ccc3O2)CC1
2.2,8.657577319177793,COc1ccc2[nH]cc(C(C)CN)c2c1
2.9,8.537602002101044,Fc1ccc(CCN2CCC3(CCc4ccccc4C3)CC2)c(F)c1
2.6,8.585026652029182,N#Cc1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1
431.42,6.365099725510009,CCCCCN=C(N)NN=Cc1c[nH]c2ccc(OC)cc12
15.073333333333332,7.8217906967103215,COc1ccc2c(c1)CC(CN1CCC(C(=O)c3ccc(F)cc3)CC1)CC2=O
660.69,6.180002266489224,COc1cc2c(cc1OC)C(=O)CC(CN1CCN(c3ccccn3)CC1)C2
434.0,6.36251027048749,NC1=NCc2c(ccc(Cl)c2Cl)N1
977.24,6.009998764965339,O=C1CC(CN2CCN(c3ccccn3)CC2)Cc2ccccc21
11.004666666666665,7.958423107769402,COc1cc2c(cc1OC)C(=O)CC(CN1CCC(c3noc4cc(F)ccc34)CC1)C2
891.25,6.050000457140078,COc1ccc2c(c1)CC(CN1CCN(c3ccccc3OC)CC1)CC2=O
2344.23,5.6299997805248845,COc1cc2c(cc1OC)C(=O)CC(CN1CCN(c3ccccc3OC)CC1)C2
34220.0,4.465719994794918,O=S(=O)(Nc1cc(Sc2cccc3cccnc23)c(O)c2ccccc12)c1ccccc1
305.5,6.514988785421427,CCS(=O)(=O)c1nc(S(=O)(=O)c2ccc(Cl)cc2)c(N2CCc3ccccc3C2)s1
270.0,6.568636235841013,CN(C)CCSc1cccc(Br)n1
230.0,6.638272163982407,CN(C)CCSc1cccc(C2CCCCC2)n1
32.0,7.494850021680094,NCCCC1c2ccccc2Cc2ccccc21
100.0,7.0,CN(C)CCSC(C)(C)C
480.0,6.318758762624412,CN(C)CCSc1cccc(C2(O)CCCCC2)n1
1000.0,6.0,Cc1nc(-c2ccc(-c3ccc(C(=O)Nc4ccc5c(c4)C4(CCN(C)CC4)CO5)cc3)c(C)c2)no1
9751.39,5.010933473911397,CCC1CN2C(=O)N(C)c3[nH]c(-c4ccccc4)nc3C2=N1
12000.0,4.920818753952375,NC1c2ccccc2Cc2ccccc21
480.0,6.318758762624412,NCCC1c2ccccc2Cc2ccccc21
540.0,6.267606240177032,CN(C)CC1c2ccccc2Cc2ccccc21
1200.0,5.920818753952375,CN(C)CCSc1nc(C(C)(C)C)cs1
320.0,6.494850021680094,CN(C)CCSc1cccc(-c2ccccc2)n1
1000.0,6.0,CN(C)CCSc1nc2ccccc2s1
0.83,9.080921907623926,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O
7.5,8.1249387366083,CS(=O)(=O)Nc1cc(F)ccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCS3
9.196,8.036401037402758,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1
48.0,7.318758762624412,O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1
0.8,9.096910013008056,CC(=O)Nc1cc(F)ccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCS3
11.0,7.958607314841775,CN(C)CCC=C1c2ccccc2COc2ccccc21
572.0,6.242603971206976,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3=CCC2(C)C1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1
199.53,6.699991797446187,COC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1
794.33,6.0999990348465305,Cc1ccc2c(N3CCN(CCc4cccc(NS(C)(=O)=O)c4)CC3)cccc2n1
1000.0,6.0,Cc1ccc2c(N3CCN(CCc4cccc(N5CCNC5=O)c4)CC3)cccc2n1
794.33,6.0999990348465305,Cc1ccc2c(N3CCN(CCc4cccc(N5CCOC5=O)c4)CC3)cccc2n1
398.11,6.399996913372259,Cc1ccc2c(N3CCN(CCc4cccc(-n5cccn5)c4)CC3)cccc2n1
6309.57,5.200000237109354,COC(=O)CCCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1
251.19,6.599997654072044,CC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1
79.43,7.100015437450609,Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)c5ccccc5)c4)CC3)cccc2n1
158.49,6.799998134593398,Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)c5cnccn5)c4)CC3)cccc2n1
316.23,6.499996931948306,CCNC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1
3.1,8.508638306165727,Nc1ccccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCC3
43.93,7.35723879673468,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
0.8,9.096910013008056,Nc1ccccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCS3
11.0,7.958607314841775,CCNC(=O)Nc1cc(F)ccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCS3
1.2,8.920818753952375,Nc1cc(F)ccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCC3
51.0,7.292429823902063,CCOC(=O)Nc1cc(F)ccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCS3
6022.0,5.220259248823259,Fc1cccc(CCNC2C3C4CC5C6C4CC3C6C52)c1
0.6703666666666667,9.173687588713458,O=C1c2ccoc2CCC1CCN1CCC(c2noc3cc(F)ccc23)CC1
1000.0,6.0,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
1000.0,6.0,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccccc2)c2ccccc2)CC1
90.0,7.045757490560675,O=CNc1cc(F)ccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCS3
90.0,7.045757490560675,Nc1cc(O)ccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCS3
7.6,8.119186407719209,Nc1c(F)cccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCS3
15.0,7.823908740944319,Nc1ccc(F)cc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCS3
0.2,9.698970004336019,Nc1cc(F)ccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCO3
0.9,9.045757490560675,Nc1cc(F)ccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCC3
0.55,9.259637310505756,Nc1cc(F)ccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCS3
11.9,7.924453038607469,Nc1ccccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCO3
1790.2,5.747098447207654,CC(C)NCC(O)COc1cccc2ccccc12
62.0,7.2076083105017466,CNc1ccccc1C(=O)CCCN1CCC2C(C1)c1cccc3c1N2CCCS3
174.0,6.7594507517174005,CCCN1CCc2cccc3c2C1Cc1cccc(OCc2cn(CCCCN4CCN(c5ccccc5OC)CC4)nn2)c1-3
245.0,6.610833915635467,CCCN1CCc2cccc3c2C1Cc1cccc(OCCCn2cc(CCN4CCN(c5ccccc5OC)CC4)nn2)c1-3
100000.0,4.0,CCCN1CCc2cccc3c2C1Cc1cccc(OCCCCN2CCN(c4ccccc4OC)CC2)c1-3
1458.0,5.836242476018044,CNCCc1cn2c3c(cc(F)cc13)CCC2C
9141.13,5.039000114722341,Clc1cccc(Cl)c1NC1=NCCN1
676.0,6.170053304058364,Cc1c(CCN)c2cccc3c2n1CCC3
2336.0,5.631527161559638,CC(C)N1CCN(c2ccc(OCC3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
73.0,7.136677139879544,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
794.0,6.100179497572904,NCCc1cn2c3c(cccc13)CCC2
631.0,6.199970640755866,NCCc1cn2c3c(cc(Cl)cc13)SCC2
94.2,7.025949097207123,COc1cc(CC(C)N(C)C)c(OC)cc1Br
6309.57,5.200000237109354,Cc1cc(NC(=O)Nc2ccc3sccc3c2)sn1
2.273,8.643400564275028,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21
0.66,9.18045606445813,O=S(=O)(c1ccc(-n2ccnn2)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1
23.0,7.638272163982407,CCCCCOc1ccc2c(c1)Cc1ccccc1C2CN
0.64,9.193820026016112,O=S(=O)(c1ccc(Cl)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1
0.68,9.167491087293763,O=S(=O)(c1ccccc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1
0.38999999999999996,9.4089353929735,O=S(=O)(c1ccc(F)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1
1.0,9.0,O=S(=O)(c1ccc(N2CCC2)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1
6280.0,5.2020403562628035,COc1ccc(-c2c(C)c(C(=O)NC3(C#N)CCOCC3)nn2-c2ccccc2Br)cc1
1130.0,5.94692155651658,COc1ccc(-c2c(C)c(C(=O)NC3(C#N)CCCCC3)nn2-c2ccccc2Br)cc1
3429.25,5.464800852691194,Cc1cc(C)cc(-c2cnc3cc(Cl)c(-c4cccc(O)c4)cc3c2OCCCN)c1
2580.0,5.58838029403677,CN(CCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)Cc1ccc2c(c1)Cc1ccccc1-2
0.3,9.522878745280337,O=S(=O)(c1cccc(F)c1)C1(F)CCN(CCc2ccc(F)cc2F)CC1
0.79,9.102372908709558,O=C1CCc2ccc(CCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2N1
0.13,9.886056647693163,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2N1
1.6,8.795880017344075,O=c1ccc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2[nH]1
2.9,8.537602002101044,O=c1ccc2cnc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2[nH]1
3.2,8.494850021680094,O=c1ccc2cnc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2[nH]1
15.9,7.798602875679548,O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4Cl)CC3)nc2N1
31.2,7.505845405981558,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(F)c4Cl)CC3)nc2N1
0.5,9.301029995663981,Cc1cccc(N2CCN(CCCCOc3ccc4c(n3)NC(=O)CC4)CC2)c1Cl
50.9,7.293282217663242,Cc1ccccc1N1CCN(CCCCOc2ccc3c(n2)NC(=O)CC3)CC1
0.35,9.455931955649724,Cc1cccc(N2CCN(CCCCOc3ccc4c(n3)NC(=O)CC4)CC2)c1C
1.5,8.823908740944319,Cc1c(Cl)cccc1N1CCN(CCCCOc2ccc3c(n2)NC(=O)CC3)CC1
10.4,7.982966660701219,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4F)CC3)nc2N1
12.0,7.920818753952375,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(C(F)(F)F)c4Cl)CC3)nc2N1
1.4,8.853871964321762,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4C(F)(F)F)CC3)nc2N1
0.16,9.795880017344075,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4CCC5)CC3)nc2N1
0.09,10.045757490560675,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4CCCC5)CC3)nc2N1
1.3,8.886056647693163,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4CCCO5)CC3)nc2N1
0.19,9.721246399047171,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4OCCC5)CC3)nc2N1
0.14,9.853871964321762,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5ccccc45)CC3)nc2N1
6.7,8.173925197299173,O=C1CCc2ccc(OCCCCN3CCN(c4c(F)ccc5ccccc45)CC3)nc2N1
1.9,8.721246399047171,O=C1CCc2ccc(OCCCCN3CCN(c4cc(F)cc5ccccc45)CC3)nc2N1
11.7,7.931814138253839,O=C1CCc2ccc(OCCCCN3CCN(c4ccc(F)c5ccccc45)CC3)nc2N1
3.3,8.481486060122112,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c(F)cccc45)CC3)nc2N1
3.5,8.455931955649724,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)nc2N1
0.28,9.55284196865778,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5ccc(F)cc45)CC3)nc2N1
0.67,9.173925197299173,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5cccc(F)c45)CC3)nc2N1
0.32,9.494850021680094,O=S(=O)(c1ccccc1F)C1(F)CCN(CCc2ccc(F)cc2F)CC1
2060.0,5.686132779630847,COc1ccccc1N1CCN(CC(F)CCNC(=O)c2ccc(-c3ccccn3)cc2)CC1
98.0,7.008773924307505,O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1
4800.0,5.318758762624412,COc1ccccc1N1CCN(CC(F)CCNC(=O)c2cc3ccccc3o2)CC1
3000.0,5.522878745280337,COc1ccc2oc(C(=O)NCCC(F)CN3CCN(c4ccccc4OC)CC3)cc2c1
274.0,6.562249437179612,COc1ccc2oc(C(=O)NCCC(F)CN3CCN(c4cccc(Cl)c4Cl)CC3)cc2c1
3240.0,5.489454989793388,COc1ccccc1N1CCN(CC(F)CCNC(=O)c2cc3ccccc3[nH]2)CC1
212.0,6.673664139071248,O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1
4800.0,5.318758762624412,O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2
3030.0,5.518557371497695,COc1ccccc1N1CCN(CC(F)CCNC(=O)c2cc3ccccc3s2)CC1
3290.0,5.482804102050026,O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1
3540.0,5.450996737974212,COc1ccc2[nH]c(C(=O)NCCC(F)CN3CCN(c4ccccc4OC)CC3)cc2c1
272.0,6.565431095965801,COc1ccc2[nH]c(C(=O)NCCC(F)CN3CCN(c4cccc(Cl)c4Cl)CC3)cc2c1
1910.0,5.718966632752273,O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2ccccc2c1
2.4,8.619788758288394,O=C(CN1CCC(S(=O)(=O)c2ccccc2)CC1)c1ccc(F)cc1F
2.0,8.698970004336019,O=S(=O)(c1ccc(-n2cccn2)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1
0.81,9.09151498112135,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1
17.9,7.747146969020107,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCC(O)CCC3)CC1
5.4,8.267606240177031,CN1CCN(C2=Cc3ccccc3Cn3cccc32)CC1
62.4,7.204815410317576,O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1
3.162,8.500038134403809,O=c1[nH]c2ccccc2n1C1CCN(CCCOc2ccc(F)cc2)CC1
2000.0,5.698970004336019,CCCN1CCc2cccc3c2C1Cc1cccc(OC(=O)NCc2ccccc2)c1-3
14.7,7.8326826652518236,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCC(O)CC3)CC1
1548.82,5.809999051930338,O=c1[nH]c2ccc(CCN3CCN(c4cccc(C(F)(F)F)c4)CC3)cc2[nH]1
86.0,7.0655015487564325,Fc1ccc(OCC2CNCCO2)c2c1CCC2
15.14,7.819874124835946,c1ccc2c(N3CCN(CCc4ccc5c(c4)NCN5)CC3)cccc2c1
1270.0,5.896196279044043,COc1cc2c(cc1OC)CN(CCCCn1cc(-c3ccc(F)cc3)c3ccccc31)CC2
3162.28,5.499999678657065,Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1
141.25,6.850011543508524,COc1ccccc1N1CCN(CCc2ccc3[nH]nnc3c2)CC1
5.129,8.289967300934247,Cc1cccc(N2CCN(CCc3ccc4[nH]nnc4c3)CC2)c1C
758.58,6.119998611678231,c1ccc(-c2nc3cc(CCN4CCN(c5ccccc5)CC4)ccc3[nH]2)cc1
88.5,7.053056729302175,CCCNC(C)Cc1cc(OC)c(Br)cc1OC
6.2,8.207608310501746,Cc1c(Cl)ccc2c1N1CCNCC1C2
1100.0,5.958607314841775,CC(=O)Nc1ccc2c(c1)N1C(C)CNCC1C2
19.0,7.721246399047171,CN(C)CCCSc1ccccc1NC(=O)C=Cc1ccccc1
110.0,6.958607314841775,CC1CNCC2Cc3ccc(C#N)cc3N12
794.33,6.0999990348465305,O=C(C=Cc1ccccc1)N(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)Cc1cccnc1
34.0,7.468521082957745,Cc1ccc2c(c1C)N1C(C)CNCC1C2
398.11,6.399996913372259,CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C(=O)C=Cc1ccccc1
32.0,7.494850021680094,Clc1ccc2c(c1)N1CCNCC1C2
126.0,6.899629454882437,OC(c1ccc(F)cc1)C1CCN(CCCCc2ccccc2)CC1
2.485,8.60467360693065,OC(c1ccccc1)C1CCN(CCc2ccccc2)CC1
22.0,7.657577319177793,Cc1ccc2c(c1)N1C(C)CNCC1C2
43.0,7.366531544420414,Cc1cccc2c1N1C(C)CNCC1C2
2.6,8.585026652029182,Cc1c(Cl)ccc2c1N1C(C)CNCC1C2
0.554,9.25649023527157,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
794.33,6.0999990348465305,CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C(=O)CCC1CCCC1
0.113,9.94692155651658,CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21
5.3,8.275724130399212,O=C(c1ccc(F)cc1)C1CCN(CCCCc2ccccc2)CC1
15.0,7.823908740944319,CN(C)CC1CC2c3ccccc3Oc3ccc(Br)cc3C2O1
65.0,7.187086643357144,CN(C)CC1CC2c3ccccc3Oc3ccc(Br)cc3C2O1
302.0,6.519993057042849,OC1(c2ccc(Cl)cc2)CCN(CCCCc2ccc(F)cc2)CC1
82.5,7.0835460514500745,OC1(c2ccc(Cl)cc2)CCN(CCCSc2ccc(F)cc2)CC1
82.5,7.0835460514500745,OC1(c2ccc(Cl)cc2)CCN(CCCOc2ccc(F)cc2)CC1
112.0,6.950781977329818,Fc1ccc(SCCCN2CCC(c3ccc(Cl)cc3)CC2)cc1
121.0,6.91721462968355,Fc1ccc(OCCCN2CCC(c3ccc(Cl)cc3)CC2)cc1
81.0,7.0915149811213505,Fc1ccc(CCCCN2CCN(c3ccc(Cl)cc3)CC2)cc1
53.0,7.275724130399211,Fc1ccc(SCCCN2CCN(c3ccc(Cl)cc3)CC2)cc1
1129.0,5.947306058075032,Fc1ccc(SCCCN2CCN(c3ccc(C(F)(F)F)cc3)CC2)cc1
60.0,7.221848749616356,Fc1ccc(OCCCN2CCN(c3ccc(Cl)cc3)CC2)cc1
57.6,7.239577516576788,Fc1ccc(OCCCN2CCN(c3ccccc3)CC2)cc1
19.8,7.703334809738469,Clc1ccc(N2CCN(CCCOc3ccccc3)CC2)cc1
46.0,7.337242168318426,c1ccc(OCCCN2CCN(c3ccccc3)CC2)cc1
41.0,7.3872161432802645,Fc1ccc(CCCCN2CCN(c3ncccn3)CC2)cc1
27.0,7.568636235841013,Fc1ccc(SCCCN2CCN(c3ncccn3)CC2)cc1
23.0,7.638272163982407,Fc1ccc(OCCCN2CCN(c3ncccn3)CC2)cc1
50.0,7.301029995663981,Fc1ccc(CCCCN2CCN(c3ccccn3)CC2)cc1
26.0,7.585026652029182,Fc1ccc(SCCCN2CCN(c3ccccn3)CC2)cc1
18.0,7.7447274948966935,Fc1ccc(OCCCN2CCN(c3ccccn3)CC2)cc1
982.0,6.00788851221305,CC(Cc1c[nH]c2cccc(O)c12)N(C)C
4451.0,5.351542405717478,COc1ccc(NC(=O)N2CCN(c3ccc(F)cc3)CC2)cc1N1CCN(C)CC1
0.18,9.744727494896694,CC1(C)CCNc2c(CCN3CCN(c4nsc5ccccc45)CC3)cccc21
307.0,6.512861624522813,Brc1ccc2c(c1)C1OC(Cn3oc4ccc(-c5ccccc5)cc43)CC1c1ccccc1O2
0.05,10.301029995663981,CC1CC(=O)Nc2c(CCN3CCN(c4nsc5ccccc45)CC3)cc(Cl)cc21
923.0,6.034798298974088,CN(C)Cc1c[nH]c2cccc(O)c12
